Date,Year,DayofYear,Time,Latitude_DD,Longitude_DD,WaterTemp,Salinity,DO,DO %,AirTemp
10/19/08,2008,293,13:34,25.422,-81,25.6,0.7,-9999,-9999,31.1
10/19/08,2008,293,14:05,25.429,-81.001,25.6,0.7,-9999,-9999,31.7
10/19/08,2008,293,14:27,25.429,-81.004,25.6,0.8,-9999,-9999,30.6
10/19/08,2008,293,14:57,25.418,-81.013,25.6,0.7,-9999,-9999,30
10/19/08,2008,293,15:15,25.415,-81.008,25.6,0.3,-9999,-9999,29.4
10/19/08,2008,293,15:42,25.411,-81.008,26.7,0.6,-9999,-9999,28.9
10/19/08,2008,293,16:10,25.394,-81.001,25.6,0.7,-9999,-9999,29.4
10/19/08,2008,293,16:22,25.392,-80.997,25.6,0.6,-9999,-9999,28.9
10/19/08,2008,293,16:38,25.386,-81.016,25.6,0.9,-9999,-9999,28.9
10/31/08,2008,305,10:50,25.373,-81.042,18.9,-9999,-9999,-9999,22.8
10/31/08,2008,305,11:38,25.379,-81.03,18.9,-9999,-9999,-9999,25
10/31/08,2008,305,12:24,25.393,-81.024,18.9,-9999,-9999,-9999,26.7
10/31/08,2008,305,12:54,25.398,-81.028,20,-9999,-9999,-9999,27.2
10/31/08,2008,305,13:17,25.384,-81.021,20,-9999,-9999,-9999,28.3
10/31/08,2008,305,14:03,25.431,-81.084,20,-9999,-9999,-9999,28.9
10/31/08,2008,305,14:13,25.431,-81.089,20.6,-9999,-9999,-9999,26.1
10/31/08,2008,305,15:47,25.449,-81.136,20.6,-9999,-9999,-9999,27.8
10/31/08,2008,305,16:07,25.41,-81.149,20.6,-9999,-9999,-9999,26.1
10/31/08,2008,305,16:37,25.371,-81.124,20.6,-9999,-9999,-9999,27.2
10/31/08,2008,305,17:02,25.352,-81.116,20.6,-9999,-9999,-9999,27.2
11/2/08,2008,307,7:37,25.422,-81,21.3,0.9,5.38,61.3,-9999
11/2/08,2008,307,9:08,25.433,-80.956,21.8,0.3,4.23,49,-9999
11/2/08,2008,307,10:46,25.407,-80.968,22.7,0.5,5.55,62.8,-9999
11/2/08,2008,307,12:08,25.419,-80.998,22.5,0.7,5.76,65.8,-9999
11/2/08,2008,307,13:59,25.389,-81.012,22.8,1,5.33,61.6,-9999
11/7/08,2008,312,7:56,25.422,-81,22.8,0.4,11.08,-9999,-9999
11/7/08,2008,312,9:23,25.417,-80.993,23.1,0.4,6.45,69.2,-9999
11/7/08,2008,312,12:13,25.418,-80.99,24.3,0.4,5.95,70.8,-9999
11/22/08,2008,327,8:09,25.446,-80.95,16.8,0.6,4.9,50.8,-9999
11/22/08,2008,327,9:46,25.45,-80.946,16.9,0.6,5.29,54.6,-9999
11/22/08,2008,327,11:25,25.438,-80.957,18.4,0.6,5.08,54.1,-9999
11/22/08,2008,327,12:51,25.409,-80.965,19.2,1,5.74,62.3,-9999
11/22/08,2008,327,14:59,25.431,-81.129,20.1,8.6,3.94,43.3,-9999
12/4/08,2008,339,8:03,25.415,-80.962,17.5,0.9,3.27,35.5,-9999
12/4/08,2008,339,9:56,25.427,-80.926,17.8,0.5,4.25,44.8,-9999
12/4/08,2008,339,11:56,25.433,-80.946,18.2,0.7,3.29,35.2,-9999
12/4/08,2008,339,13:28,25.444,-80.961,19.1,1.5,3.86,42.6,-9999
12/4/08,2008,339,14:54,25.431,-80.974,19.6,0.9,4.1,43.8,-9999
12/13/08,2008,348,10:05,25.416,-80.958,19.8,0.3,3.95,43.3,64
12/13/08,2008,348,10:24,25.416,-80.957,19.7,0.3,-9999,-9999,65
12/13/08,2008,348,10:59,25.428,-80.919,18.8,0.3,2.85,29,68
12/13/08,2008,348,11:10,25.428,-80.915,18.4,0.4,3.05,32.8,68
12/13/08,2008,348,11:23,25.435,-80.911,18.9,0.3,4.56,49,69
12/13/08,2008,348,11:39,25.439,-80.907,18.7,0.3,4.29,46.4,69
12/13/08,2008,348,12:00,25.454,-80.88,18,0.2,4.26,45.1,71
12/13/08,2008,348,12:27,25.457,-80.877,18,0.2,4.15,43.8,73
12/13/08,2008,348,13:03,25.441,-80.926,18.2,0.5,5.2,53.8,74
12/13/08,2008,348,13:23,25.439,-80.931,19.2,0.4,4.23,45.9,76
12/13/08,2008,348,13:40,25.447,-80.95,18.6,0.8,4.56,49,73
12/13/08,2008,348,13:51,25.45,-80.947,17.6,0.9,5.01,52.8,75
12/13/08,2008,348,14:40,25.325,-81.152,20.2,30.3,5.25,67.8,71
12/13/08,2008,348,15:41,25.352,-81.116,20.2,28.4,5.5,72,73
12/13/08,2008,348,16:17,25.371,-81.124,20,25.3,5.43,71.6,71
12/14/08,2008,349,9:46,25.379,-81.03,20,4.6,4.63,52.3,73
12/14/08,2008,349,10:02,25.393,-81.024,19,6.4,3.33,36.2,74
12/14/08,2008,349,10:17,25.398,-81.028,19.1,8.8,2.49,21.5,75
12/14/08,2008,349,11:15,25.384,-81.021,20.3,2.8,4.82,54.5,76
12/14/08,2008,349,11:31,25.386,-81.016,19.9,3.3,3.92,43.8,77
12/14/08,2008,349,11:54,25.394,-81.001,20.1,3.3,4,44,77
12/14/08,2008,349,12:14,25.392,-80.997,20.2,3.1,4.09,46,78
12/14/08,2008,349,12:54,25.404,-80.968,20.7,1.6,5.54,63,78
12/14/08,2008,349,13:21,25.408,-80.967,20.9,1.6,4.8,54.1,78
12/14/08,2008,349,13:36,25.414,-80.976,21,1.3,5.03,57.8,80
12/14/08,2008,349,14:08,25.413,-80.987,21.2,1.6,5.78,64.8,81
12/14/08,2008,349,14:29,25.417,-80.99,20.4,1.1,5.08,56.9,79
12/14/08,2008,349,15:16,25.422,-80.987,20.7,1.3,5.2,58,78
12/14/08,2008,349,16:00,25.429,-81.004,20.2,3.2,3.08,34.5,76
12/14/08,2008,349,16:18,25.415,-81.008,20.5,2.1,4.76,52.8,76
12/16/08,2008,351,17:27,25.419,-81.001,22,1.8,-9999,-9999,-9999
12/16/08,2008,351,18:01,25.422,-81,21.9,2.1,-9999,-9999,-9999
12/16/08,2008,351,20:03,25.373,-81.041,20.7,15,-9999,-9999,-9999
12/16/08,2008,351,23:10,25.379,-81.03,20.7,-9999,-9999,-9999,-9999
1/11/09,2009,11,8:09,25.408,-80.968,20.8,1.5,4.18,47.6,-9999
1/11/09,2009,11,9:07,25.38,-81.028,22.6,15.4,3.98,50.4,-9999
1/11/09,2009,11,9:50,25.411,-80.969,21.3,1.4,5.37,60.8,-9999
1/11/09,2009,11,11:27,25.434,-80.984,21.8,1.6,5.29,60,-9999
1/11/09,2009,11,13:56,25.437,-80.968,21.6,2.3,3.95,45.1,-9999
1/19/09,2009,19,19:09,25.387,-81.014,19.3,11.2,-9999,-9999,-9999
1/19/09,2009,19,20:47,25.398,-80.97,66,3.5,-9999,-9999,18.3
1/31/09,2009,31,7:38,25.41,-80.968,19.2,1.9,6,64.8,-9999
1/31/09,2009,31,9:23,25.414,-80.975,18.6,1.8,6.12,66.5,-9999
1/31/09,2009,31,11:51,25.411,-80.966,19.3,1.8,6.12,68,-9999
1/31/09,2009,31,19:32,25.388,-81.012,66,10.1,-9999,-9999,12.8
1/31/09,2009,31,22:34,25.388,-81.012,66,3.5,-9999,-9999,10
2/6/09,2009,37,7:35,25.437,-80.965,14.4,2.7,5.15,52,-9999
2/6/09,2009,37,9:06,25.436,-80.971,14.2,2.6,6.1,59.6,-9999
2/6/09,2009,37,10:50,25.433,-80.957,15.2,1,4.43,44.7,-9999
2/6/09,2009,37,12:34,25.439,-80.95,15.5,0.9,5.12,51.8,-9999
2/6/09,2009,37,14:19,25.44,-80.955,16.4,1.2,5.19,53.2,-9999
2/14/09,2009,45,19:55,25.414,-81.007,69,11.9,-9999,-9999,21.7
2/14/09,2009,45,21:34,25.426,-81.131,69,16,-9999,-9999,20
2/14/09,2009,45,22:38,25.408,-81.009,71,9.8,-9999,-9999,18.9
2/14/09,2009,45,23:05,25.403,-81.011,71,10,-9999,-9999,18.9
2/15/09,2009,46,7:57,25.432,-80.985,22.7,4.5,4.69,56.2,-9999
2/15/09,2009,46,10:05,25.431,-80.975,23.4,4.1,4.28,51.4,-9999
2/15/09,2009,46,11:52,25.438,-80.965,24,2.8,4.59,54,-9999
2/15/09,2009,46,13:51,25.351,-81.098,23,29.5,4.46,61.5,-9999
2/21/09,2009,52,7:30,25.348,-81.088,19.2,28.9,5.67,74.4,-9999
2/21/09,2009,52,9:48,25.344,-81.104,19.3,30.1,5.5,72.2,-9999
2/21/09,2009,52,12:22,25.373,-81.041,21.6,16.8,4.86,62.1,-9999
2/21/09,2009,52,14:29,25.409,-80.966,21.6,3.9,5.13,59.9,-9999
2/21/09,2009,52,16:00,25.413,-80.974,21.9,3,6,70.2,-9999
2/28/09,2009,59,10:05,25.373,-81.042,21.4,23.8,5.94,77,74
2/28/09,2009,59,10:29,25.379,-81.03,21.5,20.4,2.3,29.8,75
2/28/09,2009,59,11:00,25.431,-81.084,21.5,20.4,1.64,20.5,77
2/28/09,2009,59,11:13,25.431,-81.089,21.3,21.3,5.44,70.9,78
2/28/09,2009,59,11:52,25.415,-81.008,22.5,6.5,4.42,56.9,79
2/28/09,2009,59,12:13,25.411,-81.008,22.5,7.3,1.65,18.6,81
2/28/09,2009,59,12:35,25.417,-80.99,22.6,6,1.41,17.1,80
2/28/09,2009,59,13:42,25.384,-81.021,22.4,17.1,1.71,21.8,80
2/28/09,2009,59,14:00,25.386,-81.016,22.1,18,3.34,42.2,81
2/28/09,2009,59,14:21,25.394,-81.001,22.4,12.2,2.47,40.6,82
2/28/09,2009,59,14:34,25.392,-80.997,22.4,11.9,1.72,21.7,84
2/28/09,2009,59,14:52,25.408,-80.967,23.4,5.7,4.91,58.8,82
2/28/09,2009,59,15:05,25.404,-80.968,23.7,5.5,5.39,64.9,84
2/28/09,2009,59,15:25,25.414,-80.976,23.7,5,5.84,70.6,81
2/28/09,2009,59,15:48,25.439,-80.931,22.2,0.7,5.52,64.9,80
2/28/09,2009,59,15:58,25.441,-80.926,21.9,0.6,5.7,65.3,80
2/28/09,2009,59,16:24,25.457,-80.877,22.4,0.4,6.01,71.1,81
2/28/09,2009,59,16:59,25.428,-80.919,23.2,0.7,5.02,58.3,80
2/28/09,2009,59,17:09,25.428,-80.915,22.9,0.9,4.38,48.5,80
3/1/09,2009,60,8:19,25.416,-80.958,21.8,4.7,5.77,68.6,66
3/1/09,2009,60,8:37,25.416,-80.957,22.1,4.9,5.32,65.3,68
3/1/09,2009,60,9:17,25.413,-80.987,22.1,8.3,4.49,57.4,69
3/1/09,2009,60,10:07,25.325,-81.152,21.5,34.3,4.36,60.9,75
3/1/09,2009,60,11:51,25.352,-81.116,21.8,32.9,3.71,53.5,78
3/1/09,2009,60,12:11,25.371,-81.124,22.2,31.7,2.6,34.4,77
3/1/09,2009,60,13:52,25.393,-81.024,22.8,18.1,3.42,44,80
3/1/09,2009,60,14:10,25.398,-81.028,22.3,19,3.06,38,76
3/1/09,2009,60,14:33,25.419,-81.001,22.8,10.8,2.29,29,75
3/1/09,2009,60,14:52,25.422,-81,23.4,9.4,1.12,12.8,77
3/1/09,2009,60,15:13,25.429,-81.004,22.8,8.6,1.01,13,76
3/1/09,2009,60,15:51,25.422,-80.987,23.2,9.2,1.27,16,75
3/6/09,2009,65,7:25,25.432,-80.958,19.4,3,0.51,6.2,-9999
3/6/09,2009,65,9:42,25.447,-80.951,19.7,3.9,0.33,3.7,-9999
3/6/09,2009,65,11:30,25.45,-80.941,20.1,3.4,3.52,39.3,-9999
3/6/09,2009,65,13:15,25.44,-80.938,20.5,1.7,5.12,56.7,-9999
3/6/09,2009,65,15:33,25.441,-80.927,20,1,5.32,59.4,-9999
3/9/09,2009,68,21:43,25.409,-81.009,22,12.1,-9999,-9999,-9999
3/9/09,2009,68,23:34,25.432,-80.956,21.7,5.5,-9999,-9999,-9999
3/14/09,2009,73,8:20,25.374,-81.046,22.8,30.2,4.39,60.7,-9999
3/14/09,2009,73,10:00,25.383,-81.025,22.9,28.7,4.65,64.3,-9999
3/14/09,2009,73,11:40,25.385,-81.033,23.5,21.9,5.56,73.5,-9999
3/14/09,2009,73,13:15,25.411,-80.974,24.2,14.7,4.95,64.7,-9999
3/14/09,2009,73,15:15,25.432,-80.986,24.9,12.7,4.75,61,-9999
3/14/09,2009,73,17:45,25.438,-80.97,24.9,12.4,6.5,83.6,-9999
3/16/09,2009,75,20:40,25.403,-80.968,25.7,16.6,-9999,-9999,-9999
3/16/09,2009,75,21:34,25.43,-80.972,24.9,15.3,-9999,-9999,-9999
3/16/09,2009,75,23:05,25.446,-80.953,24.3,9.4,-9999,-9999,-9999
3/21/09,2009,80,7:25,25.347,-81.102,23.1,32.8,4.28,60.3,-9999
3/21/09,2009,80,9:24,25.344,-81.118,23.1,33.9,4.36,62,-9999
3/21/09,2009,80,11:47,25.367,-81.114,23.5,34.1,5.39,76.2,-9999
3/21/09,2009,80,13:17,25.372,-81.115,23.8,33,5.56,78.8,-9999
3/21/09,2009,80,14:47,25.37,-81.095,24.3,32.2,4.94,68.3,-9999
3/21/09,2009,80,16:30,25.357,-81.087,24.1,33.4,5.09,68.1,-9999
3/28/09,2009,87,11:06,25.429,-81.001,23.6,15.4,5.12,66.2,-9999
3/28/09,2009,87,12:03,25.45,-80.947,23.5,7.8,3.68,45.2,-9999
3/28/09,2009,87,12:46,25.447,-80.95,24.3,8,3.69,45.5,-9999
3/28/09,2009,87,13:44,25.454,-80.88,24.7,0.8,4.26,51.3,-9999
3/28/09,2009,87,14:07,25.439,-80.907,24.8,3,4.41,51.9,-9999
3/28/09,2009,87,14:17,25.435,-80.911,24.3,4.6,3.25,39.1,-9999
3/28/09,2009,87,16:10,25.449,-81.136,24.3,32.7,3.46,53.3,-9999
4/4/09,2009,94,10:37,25.436,-80.958,26.3,14,3.01,38.9,-9999
4/4/09,2009,94,12:26,25.431,-80.955,28.3,16.8,4.28,60.1,-9999
4/4/09,2009,94,14:01,25.435,-80.95,28.6,15.8,4.34,61.6,-9999
4/4/09,2009,94,15:55,25.44,-80.937,27.9,15.7,4.01,55.8,-9999
4/5/09,2009,95,7:13,25.431,-80.916,0.3,7.9,4.03,53.6,-9999
4/5/09,2009,95,8:50,25.447,-80.894,26.5,5.9,4.48,57.6,-9999
4/5/09,2009,95,10:24,25.438,-80.966,26.5,14.6,3.21,43.2,-9999
4/5/09,2009,95,12:07,25.414,-80.977,28.6,20.7,4.4,68.4,-9999
4/5/09,2009,95,13:29,25.412,-80.96,27.7,19.3,3.39,49.3,-9999
4/11/09,2009,101,7:50,25.351,-81.1,24,36,4.5,65,-9999
4/11/09,2009,101,9:27,25.359,-81.112,24.4,35.9,4.7,70.3,-9999
4/11/09,2009,101,11:04,25.344,-81.115,24.4,36.5,4.83,69.2,-9999
4/11/09,2009,101,12:47,25.366,-81.12,25.1,36.7,2.66,40.1,-9999
4/11/09,2009,101,14:25,25.373,-81.047,25.6,29.9,1.01,15,-9999
4/11/09,2009,101,16:14,25.383,-81.022,25.9,33.8,0.76,10,-9999
4/25/09,2009,115,7:20,25.438,-80.968,24.5,13.7,4.27,65.1,-9999
4/25/09,2009,115,9:17,25.449,-80.96,24.6,11.9,3.59,58.7,-9999
4/25/09,2009,115,11:01,25.445,-80.952,24.9,11.2,2.8,35.1,-9999
4/25/09,2009,115,12:29,25.433,-80.984,26.2,17.8,5.52,72.3,-9999
4/25/09,2009,115,14:09,25.435,-80.949,25.7,12.7,4.45,62,-9999
4/25/09,2009,115,15:39,25.42,-80.975,25.8,18.2,3.25,47.6,-9999
4/25/09,2009,115,17:04,25.41,-80.971,25.9,18.4,3.37,45.5,-9999
5/1/09,2009,121,20:50,25.429,-81.075,25.4,33.8,-9999,-9999,27
5/1/09,2009,121,23:13,25.448,-80.892,26.6,6.4,-9999,-9999,24
5/8/09,2009,128,7:09,25.407,-80.968,27.2,23,3.7,52.9,-9999
5/8/09,2009,128,9:15,25.418,-80.95,27.2,20.5,2.01,28.5,-9999
5/8/09,2009,128,11:33,25.43,-80.919,28.5,12.4,3.29,44.6,-9999
5/8/09,2009,128,13:13,25.444,-80.9,29.7,11.2,4.83,67.3,-9999
5/8/09,2009,128,15:20,25.442,-90.922,29.7,15.5,3.18,45.2,-9999
5/13/09,2009,133,7:09,25.356,-81.139,28.6,38.3,0.22,3.6,-9999
5/13/09,2009,133,7:13,25.355,-81.141,28.6,38.3,0.22,3.6,-9999
5/13/09,2009,133,7:17,25.354,-81.144,28.6,38.3,0.22,3.6,-9999
5/13/09,2009,133,7:19,25.353,-81.146,28.6,38.3,0.22,3.6,-9999
5/13/09,2009,133,7:22,25.353,-81.149,28.6,38.3,0.22,3.6,-9999
5/13/09,2009,133,7:25,25.352,-81.152,28.6,38.3,0.22,3.6,-9999
5/13/09,2009,133,7:28,25.349,-81.155,28.6,38.3,0.22,3.6,-9999
5/13/09,2009,133,7:31,25.347,-81.157,28.6,38.3,0.22,3.6,-9999
5/13/09,2009,133,7:35,25.345,-81.159,28.6,38.3,0.22,3.6,-9999
5/13/09,2009,133,7:38,25.344,-81.162,28.6,38.3,0.22,3.6,-9999
5/13/09,2009,133,9:09,25.356,-81.139,28.9,37.7,0.16,2.7,-9999
5/13/09,2009,133,9:28,25.355,-81.141,28.9,37.7,0.16,2.7,-9999
5/13/09,2009,133,9:32,25.354,-81.144,28.9,37.7,0.16,2.7,-9999
5/13/09,2009,133,9:46,25.353,-81.146,28.9,37.7,0.16,2.7,-9999
5/13/09,2009,133,9:49,25.353,-81.149,28.9,37.7,0.16,2.7,-9999
5/13/09,2009,133,9:50,25.352,-81.152,28.9,37.7,0.16,2.7,-9999
5/13/09,2009,133,9:53,25.349,-81.155,28.9,37.7,0.16,2.7,-9999
5/13/09,2009,133,9:55,25.347,-81.157,28.9,37.7,0.16,2.7,-9999
5/13/09,2009,133,10:00,25.345,-81.159,28.9,37.7,0.16,2.7,-9999
5/13/09,2009,133,10:04,25.344,-81.162,28.9,37.7,0.16,2.7,-9999
5/13/09,2009,133,11:15,25.356,-81.139,29.2,36,4,63.9,-9999
5/13/09,2009,133,11:21,25.355,-81.141,29.2,36,4,63.9,-9999
5/13/09,2009,133,11:24,25.354,-81.144,29.2,36,4,63.9,-9999
5/13/09,2009,133,11:27,25.353,-81.146,29.2,36,4,63.9,-9999
5/13/09,2009,133,11:29,25.353,-81.149,29.2,36,4,63.9,-9999
5/13/09,2009,133,11:32,25.352,-81.152,29.2,36,4,63.9,-9999
5/13/09,2009,133,11:35,25.349,-81.155,29.2,36,4,63.9,-9999
5/13/09,2009,133,11:38,25.347,-81.157,29.2,36,4,63.9,-9999
5/13/09,2009,133,11:41,25.345,-81.159,29.2,36,4,63.9,-9999
5/13/09,2009,133,11:43,25.344,-81.162,29.2,36,4,63.9,-9999
5/13/09,2009,133,13:24,25.356,-81.139,29.4,38.5,4.02,65.4,-9999
5/13/09,2009,133,13:40,25.355,-81.141,29.4,38.5,4.02,65.4,-9999
5/13/09,2009,133,13:42,25.354,-81.144,29.4,38.5,4.02,65.4,-9999
5/13/09,2009,133,13:45,25.353,-81.146,29.4,38.5,4.02,65.4,-9999
5/13/09,2009,133,13:49,25.353,-81.149,29.4,38.5,4.02,65.4,-9999
5/13/09,2009,133,13:52,25.352,-81.152,29.4,38.5,4.02,65.4,-9999
5/13/09,2009,133,13:55,25.349,-81.155,29.4,38.5,4.02,65.4,-9999
5/13/09,2009,133,14:05,25.347,-81.157,29.4,38.5,4.02,65.4,-9999
5/13/09,2009,133,14:05,25.352,-81.152,32,32.8,4.18,69.6,-9999
5/13/09,2009,133,14:10,25.345,-81.159,29.4,38.5,4.02,65.4,-9999
5/13/09,2009,133,14:10,25.349,-81.155,32,32.8,4.18,69.6,-9999
5/13/09,2009,133,14:13,25.344,-81.162,29.4,38.5,4.02,65.4,-9999
5/13/09,2009,133,14:14,25.347,-81.157,32,32.8,4.18,69.6,-9999
5/13/09,2009,133,14:17,25.345,-81.159,32,32.8,4.18,69.6,-9999
5/13/09,2009,133,14:24,25.356,-81.139,29.8,38.9,4.31,71.8,-9999
5/13/09,2009,133,14:34,25.354,-81.144,29.8,38.9,4.31,71.8,-9999
5/13/09,2009,133,14:38,25.353,-81.146,29.8,38.9,4.31,71.8,-9999
5/13/09,2009,133,14:45,25.344,-81.162,32,32.8,4.18,69.6,-9999
5/16/09,2009,136,7:28,25.349,-81.106,27.6,37.3,3.52,55.5,-9999
5/16/09,2009,136,9:02,25.337,-81.115,27.9,38.5,3.49,55.5,-9999
5/16/09,2009,136,11:07,25.356,-81.109,28.3,37.5,0.6,9.3,-9999
5/16/09,2009,136,13:12,25.383,-81.024,28.7,28,1.62,23.1,-9999
5/16/09,2009,136,14:43,25.371,-81.039,29.2,29.9,2.4,35.5,-9999
5/22/09,2009,142,9:27,25.379,-81.03,28,29,2.82,43.4,-9999
5/22/09,2009,142,9:47,25.373,-81.042,28.1,31.7,0.88,13.5,-9999
5/22/09,2009,142,10:16,25.341,-81.12,27.4,38.8,0.96,14.9,-9999
5/22/09,2009,142,10:35,25.325,-81.152,27.6,39.6,1.06,16.8,-9999
5/22/09,2009,142,11:03,25.352,-81.116,27.7,38.9,0.88,13.9,-9999
5/22/09,2009,142,11:22,25.371,-81.124,27.6,37.5,0.88,13.9,-9999
5/22/09,2009,142,12:06,25.449,-81.136,28.2,31.6,-9999,58.9,-9999
5/22/09,2009,142,14:18,25.419,-81.001,27.9,23.1,0.91,13.2,-9999
5/22/09,2009,142,14:34,25.422,-81,28.1,24,0.63,9.4,-9999
5/22/09,2009,142,14:53,25.429,-81.001,27.7,24,0.42,6.4,-9999
5/22/09,2009,142,15:05,25.429,-81.004,27.7,24.6,1.25,18.1,-9999
5/22/09,2009,142,15:24,25.417,-80.99,28.4,23.1,0.66,9.7,-9999
5/22/09,2009,142,16:23,25.414,-80.976,28.6,22.3,0.38,5.6,-9999
5/22/09,2009,142,16:54,25.415,-81.008,28.1,27.5,0.4,5.4,-9999
5/22/09,2009,142,17:13,25.411,-81.008,28.4,28.1,0.38,5.8,-9999
5/22/09,2009,142,17:32,25.386,-81.016,28.7,33.9,0.31,5,-9999
5/22/09,2009,142,17:52,25.384,-81.021,28.6,34,0.34,5.3,-9999
5/23/09,2009,143,10:09,25.418,-81.013,27.3,23.4,1.32,19.1,-9999
5/23/09,2009,143,11:40,25.422,-80.987,27.7,21.4,1.28,17.9,-9999
5/23/09,2009,143,12:00,25.447,-80.95,27.5,15.2,2.01,28,-9999
5/23/09,2009,143,12:27,25.45,-80.947,27.4,14.5,1.36,19,-9999
5/23/09,2009,143,12:44,25.439,-80.931,27.9,13.3,1.16,16,-9999
5/23/09,2009,143,13:01,25.441,-80.926,28,12.8,1.17,15.1,-9999
5/23/09,2009,143,13:27,25.454,-80.88,27.3,3.7,1.8,23.8,-9999
5/23/09,2009,143,13:55,25.457,-80.877,27.7,2.8,1.48,17.7,-9999
5/23/09,2009,143,14:14,25.439,-80.907,29.3,7.6,1.05,14.5,-9999
5/23/09,2009,143,14:30,25.435,-80.911,29.9,8.2,1.03,13.4,-9999
5/23/09,2009,143,14:58,25.428,-80.919,28.7,9.5,0.94,13.1,-9999
5/23/09,2009,143,15:08,25.428,-80.915,28.8,9.4,0.79,10.8,-9999
5/23/09,2009,143,15:30,25.416,-80.957,29.6,21.5,0.69,9.9,-9999
5/23/09,2009,143,15:41,25.416,-80.958,29.5,21.7,0.94,14,-9999
5/23/09,2009,143,16:10,25.404,-80.968,29,22.6,1.02,12.5,-9999
5/23/09,2009,143,17:15,25.393,-81.024,28,27.5,1.43,21.8,-9999
5/23/09,2009,143,17:28,25.398,-81.028,28.2,25.4,1.27,18.4,-9999
5/23/09,2009,143,17:48,25.394,-81.001,28.6,32.8,1.18,18.5,-9999
5/27/09,2009,147,7:15,25.348,-81.114,28.9,39.2,4.39,78.6,-9999
5/27/09,2009,147,7:20,25.349,-81.112,28.9,39.2,4.39,78.6,-9999
5/27/09,2009,147,7:25,25.349,-81.109,28.9,39.2,4.39,78.6,-9999
5/27/09,2009,147,7:30,25.349,-81.104,28.9,39.2,4.39,78.6,-9999
5/27/09,2009,147,7:35,25.347,-81.101,28.9,39.2,4.39,78.6,-9999
5/27/09,2009,147,7:40,25.346,-81.097,28.9,39.2,4.39,78.6,-9999
5/27/09,2009,147,7:45,25.342,-81.099,28.9,39.2,4.39,78.6,-9999
5/27/09,2009,147,7:50,25.342,-81.103,28.9,39.2,4.39,78.6,-9999
5/27/09,2009,147,7:53,25.344,-81.107,28.9,39.2,4.39,78.6,-9999
5/27/09,2009,147,7:55,25.344,-81.111,28.9,39.2,4.39,78.6,-9999
5/27/09,2009,147,8:48,25.348,-81.114,29.1,38.7,4.04,64.6,-9999
5/27/09,2009,147,8:53,25.349,-81.112,29.1,38.7,4.04,64.6,-9999
5/27/09,2009,147,8:58,25.349,-81.109,29.1,38.7,4.04,64.6,-9999
5/27/09,2009,147,9:05,25.349,-81.104,29.1,38.7,4.04,64.6,-9999
5/27/09,2009,147,9:11,25.347,-81.101,29.1,38.7,4.04,64.6,-9999
5/27/09,2009,147,9:15,25.346,-81.097,29.1,38.7,4.04,64.6,-9999
5/27/09,2009,147,9:20,25.342,-81.099,29.1,38.7,4.04,64.6,-9999
5/27/09,2009,147,9:24,25.342,-81.103,29.1,38.7,4.04,64.6,-9999
5/27/09,2009,147,9:28,25.344,-81.107,29.1,38.7,4.04,64.6,-9999
5/27/09,2009,147,9:33,25.344,-81.111,29.1,38.7,4.04,64.6,-9999
5/27/09,2009,147,10:25,25.348,-81.114,29.3,38.7,4,64.6,-9999
5/27/09,2009,147,10:30,25.349,-81.112,29.3,38.7,4,64.6,-9999
5/27/09,2009,147,10:37,25.349,-81.109,29.3,38.7,4,64.6,-9999
5/27/09,2009,147,10:42,25.349,-81.104,29.3,38.7,4,64.6,-9999
5/27/09,2009,147,10:49,25.347,-81.101,29.3,38.7,4,64.6,-9999
5/27/09,2009,147,10:55,25.346,-81.097,29.3,38.7,4,64.6,-9999
5/27/09,2009,147,10:59,25.342,-81.099,29.3,38.7,4,64.6,-9999
5/27/09,2009,147,11:06,25.342,-81.103,29.3,38.7,4,64.6,-9999
5/27/09,2009,147,11:26,25.343,-81.105,29.3,38.7,4,64.6,-9999
5/27/09,2009,147,11:30,25.344,-81.107,29.3,38.7,4,64.6,-9999
5/27/09,2009,147,11:36,25.344,-81.111,29.3,38.7,4,64.6,-9999
5/27/09,2009,147,12:09,25.348,-81.114,29.8,38.3,3.84,62.5,-9999
5/27/09,2009,147,12:14,25.349,-81.112,29.8,38.3,3.84,62.5,-9999
5/27/09,2009,147,12:19,25.349,-81.109,29.8,38.3,3.84,62.5,-9999
5/27/09,2009,147,12:40,25.349,-81.104,29.8,38.3,3.84,62.5,-9999
5/27/09,2009,147,12:45,25.347,-81.101,29.8,38.3,3.84,62.5,-9999
5/27/09,2009,147,12:50,25.346,-81.097,29.8,38.3,3.84,62.5,-9999
5/27/09,2009,147,12:55,25.342,-81.099,29.8,38.3,3.84,62.5,-9999
5/27/09,2009,147,13:05,25.343,-81.105,29.8,38.3,3.84,62.5,-9999
5/27/09,2009,147,13:10,25.344,-81.107,29.8,38.3,3.84,62.5,-9999
5/27/09,2009,147,13:21,25.344,-81.111,29.8,38.3,3.84,62.5,-9999
5/27/09,2009,147,14:30,25.343,-81.105,29.8,38.9,4.31,71.8,-9999
5/27/09,2009,147,14:49,25.348,-81.114,32,32.8,4.18,69.6,-9999
5/27/09,2009,147,14:51,25.349,-81.112,32,32.8,4.18,69.6,-9999
5/27/09,2009,147,14:55,25.349,-81.109,32,32.8,4.18,69.6,-9999
5/27/09,2009,147,15:14,25.349,-81.104,32,32.8,4.18,69.6,-9999
